Date,Open,High,Low,Close,Volume,ticker
2021-01-12,42.7543,43.2409,40.6807,41.5536,1065596788.0,BNB
2021-01-13,41.7313,41.7862,38.7432,39.4301,602124559.0,BNB
2021-01-14,39.6508,40.3288,36.0782,36.3486,1981440482.0,BNB
2021-01-15,36.481,37.9823,36.4302,37.5485,2037874074.0,BNB
2021-01-16,37.6004,38.1555,36.9246,37.9329,1904297383.0,BNB
2021-01-17,37.6892,38.0695,37.5443,37.9565,1672336677.0,BNB
2021-01-18,38.2718,38.5639,35.0759,35.6443,794933802.0,BNB
2021-01-19,35.9132,38.5175,35.0481,38.38,2727899684.0,BNB
2021-01-20,38.1563,38.4564,36.6896,37.5261,3097623602.0,BNB
2021-01-21,37.32,38.704,36.9017,38.4439,855892776.0,BNB
2021-01-22,38.4905,39.2391,35.7682,36.0135,1122196142.0,BNB
2021-01-23,36.2949,36.8735,35.6673,35.7114,3971442392.0,BNB
2021-01-24,35.9395,36.2628,35.3176,36.1882,3445214745.0,BNB
2021-01-25,36.2246,37.46,35.5647,36.7302,1964675218.0,BNB
2021-01-26,36.498,37.0772,36.0878,36.9923,862202087.0,BNB
2021-01-27,37.0763,37.9156,36.2378,37.8304,2735115387.0,BNB
2021-01-28,37.9831,38.3566,35.6398,35.9594,1709631311.0,BNB
2021-01-29,35.7236,36.7454,35.4598,36.2856,1696426469.0,BNB
2021-01-30,36.4845,37.208,35.7651,36.4773,1809261862.0,BNB
2021-01-31,36.6532,37.1844,35.829,36.8651,790696588.0,BNB
2021-02-01,37.0249,37.3283,36.2138,36.9909,1201085034.0,BNB
2021-02-02,37.0595,37.4153,34.0802,34.9363,982636112.0,BNB
2021-02-03,34.6547,34.9309,32.6279,32.9297,1605797882.0,BNB
2021-02-04,32.6794,32.878,29.1891,29.8112,955372470.0,BNB
2021-02-05,29.5532,31.4623,29.143,30.933,1203582187.0,BNB
2021-02-06,31.0975,32.3794,30.6248,32.1116,1001334085.0,BNB
2021-02-07,31.9842,33.4566,31.9057,33.359,3092180570.0,BNB
2021-02-08,33.4646,34.2791,32.7001,33.8278,1694619450.0,BNB
2021-02-09,33.9244,34.0848,30.2735,30.7362,2810700184.0,BNB
2021-02-10,30.85,31.378,28.724,29.3529,1999197734.0,BNB
2021-02-11,29.2625,29.6433,29.0363,29.5833,1461712294.0,BNB
2021-02-12,29.7943,30.2188,29.0579,29.7687,969557568.0,BNB
2021-02-13,30.0511,30.6788,28.8324,29.4762,1431241572.0,BNB
2021-02-14,29.4007,30.3358,29.2546,29.9741,2240790923.0,BNB
2021-02-15,30.0697,30.1426,29.9338,29.9944,1875081698.0,BNB
2021-02-16,30.076,30.3283,29.4474,30.1623,1089098032.0,BNB
2021-02-17,30.3857,30.7222,29.0394,29.3117,3643641591.0,BNB
2021-02-18,29.2995,30.8826,28.8226,30.6406,1524028352.0,BNB
2021-02-19,30.8607,31.2382,29.4594,30.0569,977144165.0,BNB
2021-02-20,29.8989,30.4257,28.1362,28.3142,1918171347.0,BNB
2021-02-21,28.1664,28.3683,26.8706,27.3528,832035261.0,BNB
2021-02-22,27.1363,27.6055,26.7615,26.9312,1788691621.0,BNB
2021-02-23,26.9317,28.4416,26.5377,28.1674,1883257323.0,BNB
2021-02-24,28.3185,28.4882,27.6745,28.1181,1419442979.0,BNB
2021-02-25,28.1429,28.5851,27.5039,27.8878,2008056956.0,BNB
2021-02-26,27.8906,28.4905,26.184,26.3679,2103319745.0,BNB
2021-02-27,26.5148,27.9751,26.0215,27.3207,1964005198.0,BNB
2021-02-28,27.4695,28.1078,25.9116,26.5348,1276930464.0,BNB
2021-03-01,26.6026,26.7215,26.0786,26.4196,1010204830.0,BNB
2021-03-02,26.326,28.3863,26.2628,28.2435,1302530730.0,BNB
2021-03-03,28.1419,29.1625,28.0055,28.9019,2924189700.0,BNB
2021-03-04,28.9806,29.6676,26.3259,26.864,2398325169.0,BNB
2021-03-05,27.1268,27.6949,24.542,24.8115,2765592611.0,BNB
2021-03-06,24.5924,24.8978,24.5451,24.7436,2923958861.0,BNB
2021-03-07,24.7606,25.0102,23.2757,23.4329,1279227885.0,BNB
2021-03-08,23.5436,24.5787,23.0484,24.1305,1512075847.0,BNB
2021-03-09,24.3509,24.5061,23.8412,24.1801,1696482653.0,BNB
2021-03-10,24.1198,24.5952,23.9955,24.3643,947723050.0,BNB
2021-03-11,24.1254,24.6115,23.3388,23.6052,1529456382.0,BNB
2021-03-12,23.3953,25.5898,23.3063,25.5332,1667216443.0,BNB
2021-03-13,25.7074,29.2917,25.4461,29.0218,1945566742.0,BNB
2021-03-14,29.2829,30.0037,28.544,28.6645,1491332799.0,BNB
2021-03-15,28.8993,29.3089,28.7532,29.1279,996502593.0,BNB
2021-03-16,29.1846,29.7717,28.6093,29.2603,1609171677.0,BNB
2021-03-17,29.1983,29.6469,28.4612,28.9247,930460145.0,BNB
2021-03-18,29.1796,29.7344,27.17,27.8658,1274696870.0,BNB
2021-03-19,28.0139,28.5393,25.8846,26.542,2903946492.0,BNB
2021-03-20,26.5169,27.0385,24.8505,25.2235,669324945.0,BNB
2021-03-21,25.0489,26.3193,24.5682,25.6915,1045156586.0,BNB
2021-03-22,25.6037,25.9009,24.5897,25.1015,1869881402.0,BNB
2021-03-23,25.0763,25.196,22.0961,22.3551,1175223928.0,BNB
2021-03-24,22.521,22.9347,22.0798,22.8105,1643386432.0,BNB
2021-03-25,22.8841,23.1645,22.4783,22.7747,1697457866.0,BNB
2021-03-26,22.828,24.304,22.4622,24.2012,1290536525.0,BNB
2021-03-27,24.3514,24.975,23.8061,24.6146,769250800.0,BNB
2021-03-28,24.6232,25.1462,22.6989,23.0335,1078179988.0,BNB
2021-03-29,23.0028,23.5256,20.6049,20.8377,668081156.0,BNB
2021-03-30,20.8826,21.1921,19.8647,20.1769,1878214163.0,BNB
2021-03-31,20.3749,20.8265,19.4827,19.6202,516269117.0,BNB
2021-04-01,19.4965,20.6446,19.3713,20.4739,4285946361.0,BNB
2021-04-02,20.455,20.9227,20.0162,20.4688,4524414298.0,BNB
2021-04-03,20.4757,22.0247,20.4501,21.5434,1597067999.0,BNB
2021-04-04,21.3778,21.4659,19.8556,20.2996,892764341.0,BNB
2021-04-05,20.3943,21.4315,20.1916,21.2039,3138788645.0,BNB
2021-04-06,21.3184,22.2166,21.0615,21.9065,1374161087.0,BNB
2021-04-07,21.9265,22.1916,19.9399,20.0076,1001068619.0,BNB
2021-04-08,20.1703,21.6779,19.8477,21.2377,1035451356.0,BNB
2021-04-09,21.1241,21.5273,20.632,21.3304,3236841241.0,BNB
2021-04-10,21.2587,21.9752,21.2147,21.7133,2053029086.0,BNB
2021-04-11,21.5956,21.7162,20.6256,20.8876,1296870911.0,BNB
2021-04-12,20.9597,22.1703,20.5469,22.1247,556317560.0,BNB
2021-04-13,22.2187,22.5135,20.5344,20.9781,1156456515.0,BNB
2021-04-14,21.1436,21.9567,20.986,21.7818,5026093212.0,BNB
2021-04-15,21.7098,22.9951,21.4085,22.6045,1476810841.0,BNB
2021-04-16,22.5764,23.0624,21.1234,21.6383,295318268.0,BNB
2021-04-17,21.5785,24.2501,21.0966,23.6619,4312465454.0,BNB
2021-04-18,23.7046,24.3284,23.6435,23.9133,2046092355.0,BNB
2021-04-19,23.73,24.8766,23.2158,24.6311,2746234797.0,BNB
2021-04-20,24.8189,25.2902,22.8419,22.9987,1577486902.0,BNB
2021-04-21,22.8377,25.5276,22.3418,25.3021,4455958559.0,BNB
2021-04-22,25.4159,25.539,23.7539,23.9491,1227947365.0,BNB
2021-04-23,23.7744,25.2979,23.3627,25.0833,3860842092.0,BNB
2021-04-24,25.1838,25.2777,23.8664,23.9888,1060768338.0,BNB
2021-04-25,24.0939,24.5046,23.1689,23.3333,2001197334.0,BNB
2021-04-26,23.1881,24.2956,22.74,24.18,2737572282.0,BNB
2021-04-27,24.2951,25.916,23.7219,25.3281,1139612064.0,BNB
2021-04-28,25.0807,25.5266,23.4857,23.9234,1984973482.0,BNB
2021-04-29,23.7332,25.5432,23.3251,25.1304,555614707.0,BNB
2021-04-30,25.1971,26.898,24.6707,26.3443,1541313932.0,BNB
2021-05-01,26.5672,26.7262,24.9943,25.2593,2196673645.0,BNB
2021-05-02,25.2108,27.6791,24.9471,27.1475,2322362979.0,BNB
2021-05-03,27.0808,27.2508,25.164,25.4286,1491317639.0,BNB
2021-05-04,25.4917,25.7858,24.398,24.7274,1348671779.0,BNB
2021-05-05,24.9626,25.7358,24.8867,25.27,1299024586.0,BNB
2021-05-06,25.1708,25.6442,24.1301,24.3214,1874458238.0,BNB
2021-05-07,24.3834,24.9244,24.2578,24.6155,609619527.0,BNB
2021-05-08,24.7794,25.4207,24.6377,24.8878,455622355.0,BNB
2021-05-09,25.0527,25.3725,24.2117,24.6828,1330697112.0,BNB
2021-05-10,24.6865,25.7417,24.4791,25.6288,816337250.0,BNB
2021-05-11,25.8628,26.3708,25.2155,25.3706,988452772.0,BNB
2021-05-12,25.4333,26.1822,25.2609,25.6401,1900254348.0,BNB
2021-05-13,25.482,27.6401,25.0904,27.0017,1577953409.0,BNB
2021-05-14,27.017,28.0944,26.6918,27.9839,2682948548.0,BNB
2021-05-15,27.8252,29.3768,27.7747,28.9958,1393595998.0,BNB
2021-05-16,29.2551,29.7644,27.3774,27.5386,1981668267.0,BNB
2021-05-17,27.6036,28.2911,26.9885,28.2009,998954229.0,BNB
2021-05-18,27.9801,28.4945,26.5263,27.1119,509160905.0,BNB
2021-05-19,27.1393,27.6266,25.3773,25.5966,1175499108.0,BNB
2021-05-20,25.6045,25.9155,25.1236,25.5179,1227375957.0,BNB
2021-05-21,25.3951,25.8736,24.103,24.504,2303986134.0,BNB
2021-05-22,24.6741,25.6206,24.4729,25.3953,1410309676.0,BNB
2021-05-23,25.3157,26.8902,25.2704,26.3474,1173958593.0,BNB
2021-05-24,26.3268,26.8743,23.9906,24.1891,1667003155.0,BNB
2021-05-25,24.2063,24.24,22.8655,23.3076,1216941386.0,BNB
2021-05-26,23.5042,24.0501,21.7018,21.829,1514471932.0,BNB
2021-05-27,21.9807,22.4574,21.1641,21.3824,702463510.0,BNB
2021-05-28,21.5655,22.112,21.4865,21.8282,628931028.0,BNB
2021-05-29,22.01,22.2369,21.3158,21.5947,1253879084.0,BNB
2021-05-30,21.5208,21.8847,21.0088,21.0323,1939252745.0,BNB
2021-05-31,20.8433,22.6215,20.4697,22.3029,1077583641.0,BNB
2021-06-01,22.1395,22.5718,19.7109,20.1086,1038719983.0,BNB
2021-06-02,20.1435,21.6207,19.6485,21.2628,955051613.0,BNB
2021-06-03,21.153,21.393,20.398,20.7514,1693329305.0,BNB
2021-06-04,20.8037,20.9933,20.5125,20.6817,1763574370.0,BNB
2021-06-05,20.8239,21.142,20.075,20.1997,1877151649.0,BNB
2021-06-06,20.1239,22.0645,19.7206,21.6553,3268413647.0,BNB
2021-06-07,21.7763,22.2186,20.3834,20.4914,751060893.0,BNB
2021-06-08,20.3274,20.8916,20.2515,20.5053,1411343803.0,BNB
2021-06-09,20.5672,21.0946,20.5145,21.001,1477229798.0,BNB
2021-06-10,21.0408,21.4543,19.3922,19.5353,1678272258.0,BNB
2021-06-11,19.7181,19.7922,18.5386,18.746,2097986581.0,BNB
2021-06-12,18.8862,19.3484,18.3874,18.6242,1769222320.0,BNB
2021-06-13,18.7474,18.9584,17.6323,17.8984,2166917152.0,BNB
2021-06-14,18.0723,18.2015,16.8478,17.256,1127912196.0,BNB
2021-06-15,17.3649,17.6407,16.9556,16.989,1379947251.0,BNB
2021-06-16,16.9864,17.5489,16.6685,17.4955,1429442439.0,BNB
2021-06-17,17.3647,17.4754,16.8435,17.2304,2378694568.0,BNB
2021-06-18,17.2915,18.3763,17.152,18.0899,1405748208.0,BNB
2021-06-19,18.2088,18.6106,17.1326,17.2982,1568540356.0,BNB
2021-06-20,17.2212,17.6021,16.1568,16.3531,2454075302.0,BNB
2021-06-21,16.4859,17.8716,16.2311,17.8366,1629828072.0,BNB
2021-06-22,17.889,18.2803,17.2084,17.3188,2468711651.0,BNB
2021-06-23,17.3639,17.7906,16.1897,16.3292,1391638685.0,BNB
2021-06-24,16.2916,16.6139,14.7809,15.1002,858777946.0,BNB
2021-06-25,15.244,15.9868,15.0199,15.8511,1995923069.0,BNB
2021-06-26,15.7112,15.7834,15.501,15.6119,666802616.0,BNB
2021-06-27,15.514,15.6172,15.3448,15.437,1402685263.0,BNB
2021-06-28,15.2897,15.472,15.164,15.3291,969638308.0,BNB
2021-06-29,15.2034,16.4045,15.1552,16.0464,1167239744.0,BNB
2021-06-30,15.8875,16.0917,15.7305,15.9197,1327579804.0,BNB
2021-07-01,15.8662,18.0663,15.7424,17.6933,2859588606.0,BNB
2021-07-02,17.8492,17.9069,17.4885,17.8028,992884109.0,BNB
2021-07-03,17.7897,18.9188,17.5765,18.6769,2521437204.0,BNB
2021-07-04,18.7311,19.6569,18.3139,19.369,807658899.0,BNB
2021-07-05,19.36,19.5449,19.0845,19.3401,1471852421.0,BNB
2021-07-06,19.1521,19.373,18.7389,18.8388,2261319919.0,BNB
2021-07-07,18.9443,19.38,18.5843,19.1252,5070592477.0,BNB
2021-07-08,19.3164,19.8944,19.1553,19.5722,769477924.0,BNB
2021-07-09,19.5689,19.7549,18.9725,19.0772,1662849668.0,BNB
2021-07-10,19.0609,19.274,18.8966,19.2234,1498417076.0,BNB
2021-07-11,19.0491,20.4687,18.7346,20.3262,1469356752.0,BNB
2021-07-12,20.1346,22.6665,19.83,22.3138,3536099265.0,BNB
2021-07-13,22.5021,23.4932,22.3224,23.1919,2129130413.0,BNB
2021-07-14,23.2944,25.7961,22.7309,25.2235,1028563241.0,BNB
2021-07-15,25.1971,25.633,23.9658,24.5229,2054298984.0,BNB
2021-07-16,24.4914,25.9375,23.9126,25.3136,1407596599.0,BNB
2021-07-17,25.4239,27.291,25.0937,26.8892,1752918753.0,BNB
2021-07-18,26.7596,27.3654,25.4504,25.8301,2071169839.0,BNB
2021-07-19,25.9924,26.2609,25.1598,25.2755,928187841.0,BNB
2021-07-20,25.3512,27.4886,24.9681,27.3357,1800677913.0,BNB
2021-07-21,27.1554,27.1969,25.645,26.1661,733153827.0,BNB
2021-07-22,26.1669,26.3486,24.4265,24.6373,6156747364.0,BNB
2021-07-23,24.738,26.6481,24.6427,26.3949,2947653946.0,BNB
2021-07-24,26.2774,27.8878,26.1662,27.8596,2368272185.0,BNB
2021-07-25,28.0392,28.5233,27.59,28.4109,2784422792.0,BNB
2021-07-26,28.6156,28.7406,27.9404,28.3567,2890903563.0,BNB
2021-07-27,28.1283,28.4195,27.1217,27.8068,1549004625.0,BNB
2021-07-28,28.0014,28.2348,27.4542,28.1661,2408239154.0,BNB
2021-07-29,28.0305,30.5568,27.8699,30.2459,797676168.0,BNB
2021-07-30,29.9827,30.6658,29.7801,30.5769,1176919153.0,BNB
2021-07-31,30.5432,34.3351,30.2797,33.7139,2260196891.0,BNB
2021-08-01,33.6316,33.7277,31.5834,32.3836,2407495376.0,BNB
2021-08-02,32.2464,32.3993,31.6183,32.3598,914395079.0,BNB
2021-08-03,32.1037,32.8265,31.4774,31.8258,1350157285.0,BNB
2021-08-04,32.1024,32.4009,30.0484,30.3136,1926267675.0,BNB
2021-08-05,30.089,30.1416,30.0095,30.11,803573765.0,BNB
2021-08-06,30.1431,31.3988,29.631,30.6854,928299316.0,BNB
2021-08-07,30.8119,31.8808,30.7259,31.4226,652868283.0,BNB
2021-08-08,31.1244,35.2754,30.593,34.6518,1532923678.0,BNB
2021-08-09,34.6553,35.5407,33.9568,35.389,769218163.0,BNB
2021-08-10,35.324,37.6774,34.7101,37.2744,1652632733.0,BNB
2021-08-11,37.4038,37.503,36.5619,37.391,1495207109.0,BNB
2021-08-12,37.7022,40.98,37.5226,40.3299,1411722758.0,BNB
2021-08-13,39.9657,45.181,39.0304,44.933,2385720348.0,BNB
2021-08-14,44.6533,46.5262,43.6636,46.0267,1356518024.0,BNB
2021-08-15,45.8796,46.4404,43.3754,44.0225,808146826.0,BNB
2021-08-16,44.1498,45.1869,41.9924,42.9551,3315213991.0,BNB
2021-08-17,42.7106,44.4191,42.5899,43.5101,1528837069.0,BNB
2021-08-18,43.628,44.5771,43.4747,44.4198,2091206799.0,BNB
2021-08-19,44.0082,46.7698,43.0537,45.8449,2209689048.0,BNB
2021-08-20,45.5904,47.5064,44.7405,46.8112,2577073528.0,BNB
2021-08-21,46.4444,47.6172,46.3132,46.833,3365094171.0,BNB
2021-08-22,46.5155,47.2286,44.7535,45.518,610990923.0,BNB
2021-08-23,45.3852,46.4326,45.3198,46.3541,1265115053.0,BNB
2021-08-24,46.4698,51.0531,45.736,50.3971,491977311.0,BNB
2021-08-25,50.2559,53.4124,49.3324,52.772,2163168716.0,BNB
2021-08-26,52.4343,54.8416,52.184,54.0653,1781913132.0,BNB
2021-08-27,54.5295,57.2995,54.453,56.6376,2707635988.0,BNB
2021-08-28,56.4069,56.7886,55.1685,55.7081,3132893119.0,BNB
2021-08-29,55.4908,56.3692,53.4555,54.4566,737355028.0,BNB
2021-08-30,53.9675,55.2029,52.4622,52.6625,2026040716.0,BNB
2021-08-31,52.2685,52.6645,51.3249,52.3743,3805405467.0,BNB
2021-09-01,52.7829,53.0548,51.2502,51.3967,3723277989.0,BNB
2021-09-02,50.9961,54.6816,50.8943,54.2768,1651297319.0,BNB
2021-09-03,54.023,54.4614,52.0597,53.1362,1258761639.0,BNB
2021-09-04,53.2874,53.9231,50.6585,51.2587,1175443557.0,BNB
2021-09-05,50.8716,57.0826,50.5571,55.9496,1456682471.0,BNB
2021-09-06,55.4671,56.577,54.4323,54.8328,1329913393.0,BNB
2021-09-07,55.2737,55.6426,54.4455,55.2213,1187087997.0,BNB
2021-09-08,55.2458,56.4912,54.8125,56.3627,845514489.0,BNB
2021-09-09,56.4115,57.5902,52.5706,53.5602,1747952530.0,BNB
2021-09-10,53.2283,57.6076,52.8081,56.6308,2867567024.0,BNB
2021-09-11,57.1806,59.1022,56.1235,58.2867,1151700573.0,BNB
2021-09-12,58.3355,62.8483,56.9082,62.5303,918795446.0,BNB
2021-09-13,62.3264,63.6832,59.2039,60.657,3187761536.0,BNB
2021-09-14,61.2068,62.7157,60.0311,60.9374,1222782421.0,BNB
2021-09-15,61.4863,61.6,60.6212,61.0545,787236997.0,BNB
2021-09-16,61.0635,62.0471,60.8142,61.7931,2165975376.0,BNB
2021-09-17,61.6175,62.605,56.66,57.8865,985670069.0,BNB
2021-09-18,57.8901,58.9337,56.6859,58.1847,1161732589.0,BNB
2021-09-19,58.4561,59.0221,53.455,54.5753,2146642246.0,BNB
2021-09-20,54.8225,56.1678,54.1435,55.4708,582411897.0,BNB
2021-09-21,55.0702,56.3342,50.2748,50.4114,4513712636.0,BNB
2021-09-22,50.9101,52.1781,46.1833,46.3882,2057601374.0,BNB
2021-09-23,45.9836,49.2854,45.5101,48.136,1227564887.0,BNB
2021-09-24,47.9624,48.5436,45.9643,46.973,2872781576.0,BNB
2021-09-25,46.8387,47.8496,43.8548,44.9374,1303259067.0,BNB
2021-09-26,45.3104,48.6443,44.2127,47.5893,1317746497.0,BNB
2021-09-27,47.8288,49.1115,47.5144,48.3033,1711033976.0,BNB
2021-09-28,47.8627,50.577,47.1216,50.2442,1497792567.0,BNB
2021-09-29,50.1937,51.3538,49.3006,49.8772,1420910931.0,BNB
2021-09-30,49.7939,57.638,49.2651,56.2776,1148019113.0,BNB
2021-10-01,56.4303,57.4527,54.4185,54.7756,786927939.0,BNB
2021-10-02,55.1853,60.3582,54.7883,59.2577,2089577639.0,BNB
2021-10-03,59.8462,61.0587,58.8017,59.1032,5788645595.0,BNB
2021-10-04,58.9014,60.1469,54.5031,54.8708,1443935357.0,BNB
2021-10-05,55.1132,57.4828,54.0785,56.0845,1799804678.0,BNB
2021-10-06,55.8748,57.1693,55.6793,56.8931,3455919574.0,BNB
2021-10-07,57.0017,58.1873,53.6259,54.2723,1077474819.0,BNB
2021-10-08,54.1438,55.4622,50.7791,52.074,848042831.0,BNB
2021-10-09,52.5798,53.8696,51.9671,52.0239,1967762220.0,BNB
2021-10-10,51.9153,52.9433,50.8969,52.8571,1479588432.0,BNB
2021-10-11,53.3279,53.3988,46.7397,47.3025,1355132296.0,BNB
2021-10-12,46.9128,50.6785,46.4054,49.6056,1225891629.0,BNB
2021-10-13,50.0045,50.8806,48.4389,48.5212,4635950945.0,BNB
2021-10-14,48.5952,49.2086,45.491,45.7056,1625503126.0,BNB
2021-10-15,45.8378,48.6547,45.5569,47.6899,1960681533.0,BNB
2021-10-16,47.4034,48.3611,46.9891,47.6464,864523169.0,BNB
2021-10-17,48.1202,50.4214,47.0226,50.3342,1374766213.0,BNB
2021-10-18,50.6579,52.4351,50.2875,51.3437,1043579238.0,BNB
2021-10-19,51.7512,52.204,50.1728,51.3479,2376581686.0,BNB
2021-10-20,51.1833,51.7011,50.9016,51.0039,2558429124.0,BNB
2021-10-21,50.5589,53.1519,49.6706,52.1317,2753594429.0,BNB
2021-10-22,52.3482,53.0724,50.8536,51.1782,944697194.0,BNB
2021-10-23,51.2612,51.6651,48.8957,49.2593,1364072071.0,BNB
2021-10-24,49.655,51.3514,49.4488,50.6376,1526293653.0,BNB
2021-10-25,51.0252,51.6212,49.6721,50.317,778057361.0,BNB
2021-10-26,50.7146,51.7246,49.2936,50.4006,502466982.0,BNB
2021-10-27,50.5118,54.2592,49.971,52.9409,2101259886.0,BNB
2021-10-28,52.7824,53.3062,52.2766,52.6782,2145980068.0,BNB
2021-10-29,52.6781,53.4964,52.2625,52.7217,1041296709.0,BNB
2021-10-30,52.3493,52.7682,50.6678,51.3258,2337042960.0,BNB
2021-10-31,51.1637,53.1045,49.9503,52.3382,475107711.0,BNB
2021-11-01,52.3745,53.769,51.4224,53.1766,1632934078.0,BNB
2021-11-02,53.6064,55.6857,53.1428,55.3847,1555275757.0,BNB
2021-11-03,55.8017,56.0247,53.2585,53.9681,2231897515.0,BNB
2021-11-04,53.9217,53.9861,52.1162,52.8755,3108113720.0,BNB
2021-11-05,53.3391,54.9702,52.4248,54.8026,855143956.0,BNB
2021-11-06,54.7413,56.0975,54.3907,55.4364,1204736251.0,BNB
2021-11-07,55.6694,56.9072,52.555,53.2292,1461149956.0,BNB
2021-11-08,53.3155,56.7383,52.265,56.4611,1232550540.0,BNB
2021-11-09,56.9446,57.7146,51.2477,52.3144,707899352.0,BNB
2021-11-10,52.0697,54.7556,51.5468,54.2018,533421116.0,BNB
2021-11-11,54.272,54.6413,50.0265,51.2097,842833488.0,BNB
2021-11-12,50.7227,56.1455,49.5661,55.7535,2669609472.0,BNB
2021-11-13,55.9947,56.8717,51.7815,52.0177,1061621735.0,BNB
2021-11-14,51.7909,56.0129,50.9924,54.7942,683670306.0,BNB
2021-11-15,54.3538,55.9344,53.1756,54.6015,658829163.0,BNB
2021-11-16,54.4277,54.8992,52.4695,53.7162,2150008669.0,BNB
2021-11-17,53.5437,54.3893,53.0348,54.1743,1223401163.0,BNB
2021-11-18,54.7124,56.1118,53.7117,55.7453,669621067.0,BNB
2021-11-19,56.2273,57.608,53.2385,53.5301,1553024261.0,BNB
2021-11-20,53.3318,53.9016,50.6183,51.6084,3713291643.0,BNB
2021-11-21,51.2632,53.7552,50.7585,53.1472,937686460.0,BNB
2021-11-22,53.0254,53.5335,47.9948,49.2242,1633924606.0,BNB
2021-11-23,49.6864,50.5938,47.3869,47.9542,1603685675.0,BNB
2021-11-24,47.7329,56.368,47.2152,54.9941,2675606493.0,BNB
2021-11-25,55.3739,55.4421,51.6198,52.6579,2664998883.0,BNB
2021-11-26,52.8322,56.7044,52.3804,55.4575,611551148.0,BNB
2021-11-27,55.7214,56.7684,53.4589,54.0224,856265585.0,BNB
2021-11-28,53.7971,56.5652,53.1647,55.2825,1092211398.0,BNB
2021-11-29,55.11,58.1952,53.7986,56.9431,2071052343.0,BNB
2021-11-30,56.9571,60.6723,56.5601,59.9197,945967511.0,BNB
2021-12-01,60.4304,61.32,58.0555,59.3911,1048700891.0,BNB
2021-12-02,59.0264,66.5836,57.8279,64.9614,769166118.0,BNB
2021-12-03,65.4624,66.7143,62.5955,63.2708,3778379105.0,BNB
2021-12-04,62.6516,65.365,61.754,63.9508,1494065331.0,BNB
2021-12-05,64.1992,64.8424,63.7423,64.6702,2201172598.0,BNB
2021-12-06,64.4607,65.0687,60.1331,61.4954,1281440585.0,BNB
2021-12-07,61.2841,62.6573,59.7372,60.7185,1256700222.0,BNB
2021-12-08,60.9909,61.3532,60.3314,61.1706,1851417384.0,BNB
2021-12-09,61.5941,62.3281,59.6178,60.0016,1488085277.0,BNB
2021-12-10,59.6332,67.9488,58.2492,66.9779,825040704.0,BNB
2021-12-11,67.2711,68.1296,64.0571,64.507,1077029227.0,BNB
2021-12-12,64.5268,68.2426,64.0524,68.0334,3238607228.0,BNB
2021-12-13,68.3763,71.0523,66.9364,70.7172,1866329969.0,BNB
2021-12-14,70.1103,71.2971,69.1543,70.6837,2395163960.0,BNB
2021-12-15,70.2659,70.4349,67.1859,67.9948,2593302438.0,BNB
2021-12-16,68.2672,69.971,64.6172,65.6941,1324590554.0,BNB
2021-12-17,65.943,66.9557,62.6671,64.1902,2277230068.0,BNB
2021-12-18,63.6489,63.7443,58.2889,59.2427,1048848503.0,BNB
2021-12-19,59.3681,59.839,56.3029,56.6355,1962454825.0,BNB
2021-12-20,56.9735,58.0908,52.3312,52.9885,2319755613.0,BNB
2021-12-21,52.6558,56.7532,51.5719,56.3053,1107302096.0,BNB
2021-12-22,56.5015,58.9146,55.9738,57.9031,966529917.0,BNB
2021-12-23,58.3792,60.7878,57.4899,59.9967,1367098815.0,BNB
2021-12-24,60.1032,61.9636,58.7919,61.6169,744628517.0,BNB
2021-12-25,61.3018,63.483,60.5501,62.0909,1176930877.0,BNB
2021-12-26,62.0704,67.483,61.9362,66.3193,866322469.0,BNB
2021-12-27,66.0502,66.8809,63.9882,64.531,1708845829.0,BNB
2021-12-28,64.1988,65.7486,63.6488,64.8513,2603890694.0,BNB
2021-12-29,65.3305,67.9034,65.2227,67.0785,1387616398.0,BNB
2021-12-30,66.5091,66.581,62.2133,63.2161,3444758336.0,BNB
2021-12-31,63.1864,72.9698,61.8653,72.6793,2874887246.0,BNB
2022-01-01,73.1911,74.7889,72.1412,72.7837,2476558721.0,BNB
2022-01-02,72.3512,74.0874,71.7508,73.2612,3484763516.0,BNB
2022-01-03,73.3158,77.648,73.1607,77.5359,1181727296.0,BNB
2022-01-04,77.7165,82.6783,75.9526,80.807,2114648483.0,BNB
2022-01-05,80.8119,81.9252,79.5872,80.9577,1234064303.0,BNB
2022-01-06,80.2512,81.6555,78.3273,81.4454,2596531333.0,BNB
2022-01-07,81.2974,82.7804,74.5955,76.1265,2958385532.0,BNB
2022-01-08,75.7538,76.9214,73.6192,74.255,2552780019.0,BNB
2022-01-09,74.2054,76.7052,73.453,76.0149,1458881209.0,BNB
2022-01-10,75.8503,78.502,74.0928,77.5602,1798610324.0,BNB
2022-01-11,77.6427,82.6824,75.9279,81.9539,1403020133.0,BNB
2022-01-12,81.793,82.0823,79.5324,81.523,1493203349.0,BNB
2022-01-13,82.052,83.9384,75.0675,76.6008,622976441.0,BNB
2022-01-14,76.5909,81.2657,75.1707,80.3434,1752397133.0,BNB
2022-01-15,80.6654,86.0657,78.7515,85.7198,2146160024.0,BNB
2022-01-16,85.7173,90.3605,84.5976,89.269,2673347585.0,BNB
2022-01-17,89.1566,90.0865,87.4746,88.6274,3927033433.0,BNB
2022-01-18,89.0018,93.841,87.6601,92.906,1730608381.0,BNB
2022-01-19,92.6714,109.9275,91.3629,108.4229,1771166367.0,BNB
